Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Sales,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating
722-92-4197,CN Cầu Giấy,Hà Nội,Thành viên,Nam,Thể thao và du lịch,363000.0,6,109000.0,2287000.0,2025-10-19,7:51:00 PM,Tiền mặt,2178000.0,4.761904762,109000.0,6.9
639-38-5553,CN Cầu Giấy,Hà Nội,Thành viên,Nữ,Nhà cửa và đời sống,110000.0,3,16000.0,345000.0,2025-10-07,6:43:00 PM,Ví điện tử (Momo/Zalopay),328000.0,4.761904762,16000.0,4.7
123-20-9821,CN Quận 1,TP. Hồ Chí Minh,Khách thường,Nam,Sức khoẻ và làm đẹp,76000.0,6,23000.0,481000.0,2025-10-28,6:03:00 PM,Ví điện tử (Momo/Zalopay),458000.0,4.761904762,23000.0,9.8
556-96-2431,CN Cầu Giấy,Hà Nội,Thành viên,Nam,Thực phẩm và đồ uống,400000.0,3,60000.0,1259000.0,2025-10-17,7:28:00 PM,Thẻ ngân hàng,1199000.0,4.761904762,60000.0,5.0
503-34-9035,CN Cầu Giấy,Hà Nội,Thành viên,Nam,Sức khoẻ và làm đẹp,310000.0,8,124000.0,2604000.0,2025-10-11,7:08:00 PM,Thẻ ngân hàng,2480000.0,4.761904762,124000.0,6.2
717-87-9381,CN Quận 1,TP. Hồ Chí Minh,Khách thường,Nam,Nhà cửa và đời sống,153000.0,3,23000.0,483000.0,2025-10-31,11:00:00 AM,Ví điện tử (Momo/Zalopay),460000.0,4.761904762,23000.0,9.1
157-95-6915,CN Hải Châu,Đà Nẵng,Thành viên,Nữ,Thể thao và du lịch,77000.0,2,8000.0,163000.0,2025-10-13,3:10:00 PM,Tiền mặt,155000.0,4.761904762,8000.0,6.3
251-64-7056,CN Quận 1,TP. Hồ Chí Minh,Khách thường,Nam,Phụ kiện điện tử,164000.0,5,41000.0,859000.0,2025-10-13,11:30:00 AM,Thẻ ngân hàng,818000.0,4.761904762,41000.0,9.9
481-11-5663,CN Hải Châu,Đà Nẵng,Thành viên,Nữ,Nhà cửa và đời sống,179000.0,9,81000.0,1691000.0,2025-10-12,3:06:00 PM,Thẻ ngân hàng,1611000.0,4.761904762,81000.0,5.1
459-49-8300,CN Hải Châu,Đà Nẵng,Khách thường,Nam,Phụ kiện điện tử,294000.0,10,147000.0,3085000.0,2025-10-28,2:26:00 PM,Ví điện tử (Momo/Zalopay),2938000.0,4.761904762,147000.0,9.0
674-21-4533,CN Quận 1,TP. Hồ Chí Minh,Khách thường,Nam,Thực phẩm và đồ uống,164000.0,3,25000.0,518000.0,2025-10-24,5:27:00 PM,Thẻ ngân hàng,494000.0,4.761904762,25000.0,9.1
554-63-8249,CN Quận 1,TP. Hồ Chí Minh,Thành viên,Nam,Thể thao và du lịch,348000.0,7,122000.0,2555000.0,2025-10-10,3:10:00 PM,Thẻ ngân hàng,2433000.0,4.761904762,122000.0,8.5
267-64-7786,CN Cầu Giấy,Hà Nội,Khách thường,Nữ,Phụ kiện điện tử,229000.0,3,34000.0,720000.0,2025-10-05,10:34:00 AM,Thẻ ngân hàng,686000.0,4.761904762,34000.0,7.7
955-85-2410,CN Hải Châu,Đà Nẵng,Khách thường,Nữ,Thể thao và du lịch,370000.0,4,74000.0,1553000.0,2025-10-05,10:02:00 AM,Tiền mặt,1479000.0,4.761904762,74000.0,6.1
312-48-8776,CN Cầu Giấy,Hà Nội,Thành viên,Nữ,Nhà cửa và đời sống,151000.0,8,60000.0,1265000.0,2025-10-28,1:01:00 PM,Tiền mặt,1205000.0,4.761904762,60000.0,7.7
637-52-2083,CN Cầu Giấy,Hà Nội,Thành viên,Nữ,Phụ kiện thời trang,370000.0,1,18000.0,388000.0,2025-10-30,11:32:00 AM,Thẻ ngân hàng,370000.0,4.761904762,18000.0,5.0
704-58-2449,CN Quận 1,TP. Hồ Chí Minh,Khách thường,Nữ,Phụ kiện điện tử,375000.0,9,169000.0,3547000.0,2025-10-01,1:25:00 PM,Ví điện tử (Momo/Zalopay),3378000.0,4.761904762,169000.0,6.2
519-91-5478,CN Quận 1,TP. Hồ Chí Minh,Khách thường,Nữ,Sức khoẻ và làm đẹp,399000.0,1,20000.0,419000.0,2025-10-14,10:36:00 AM,Ví điện tử (Momo/Zalopay),399000.0,4.761904762,20000.0,7.3
279-81-8571,CN Cầu Giấy,Hà Nội,Thành viên,Nam,Nhà cửa và đời sống,330000.0,6,99000.0,2076000.0,2025-10-23,11:45:00 AM,Tiền mặt,1977000.0,4.761904762,99000.0,5.7
681-27-4264,CN Hải Châu,Đà Nẵng,Thành viên,Nữ,Thể thao và du lịch,436000.0,2,44000.0,915000.0,2025-10-06,2:29:00 PM,Thẻ ngân hàng,872000.0,4.761904762,44000.0,9.7
952-58-5742,CN Hải Châu,Đà Nẵng,Khách thường,Nam,Sức khoẻ và làm đẹp,500000.0,7,175000.0,3674000.0,2025-10-18,10:33:00 AM,Tiền mặt,3499000.0,4.761904762,175000.0,6.1
602-15-5947,CN Hải Châu,Đà Nẵng,Thành viên,Nữ,Nhà cửa và đời sống,320000.0,8,128000.0,2684000.0,2025-10-27,7:52:00 PM,Thẻ ngân hàng,2556000.0,4.761904762,128000.0,4.6
699-48-9095,CN Hải Châu,Đà Nẵng,Khách thường,Nam,Phụ kiện thời trang,431000.0,2,43000.0,904000.0,2025-10-18,5:59:00 PM,Tiền mặt,861000.0,4.761904762,43000.0,8.2
857-69-4678,CN Quận 1,TP. Hồ Chí Minh,Thành viên,Nữ,Phụ kiện điện tử,304000.0,9,137000.0,2877000.0,2025-10-01,5:17:00 PM,Ví điện tử (Momo/Zalopay),2740000.0,4.761904762,137000.0,4.7
910-10-3523,CN Hải Châu,Đà Nẵng,Thành viên,Nam,Thực phẩm và đồ uống,471000.0,4,94000.0,1979000.0,2025-10-09,4:30:00 PM,Tiền mặt,1885000.0,4.761904762,94000.0,8.6
407-91-8742,CN Cầu Giấy,Hà Nội,Thành viên,Nam,Thực phẩm và đồ uống,233000.0,9,105000.0,2199000.0,2025-10-04,3:34:00 PM,Ví điện tử (Momo/Zalopay),2095000.0,4.761904762,105000.0,6.4
769-95-5713,CN Hải Châu,Đà Nẵng,Thành viên,Nữ,Phụ kiện điện tử,224000.0,9,101000.0,2119000.0,2025-10-14,2:00:00 PM,Thẻ ngân hàng,2018000.0,4.761904762,101000.0,7.5
283-72-5009,CN Quận 1,TP. Hồ Chí Minh,Thành viên,Nam,Nhà cửa và đời sống,169000.0,9,76000.0,1599000.0,2025-10-01,4:21:00 PM,Ví điện tử (Momo/Zalopay),1523000.0,4.761904762,76000.0,8.8
222-45-9078,CN Hải Châu,Đà Nẵng,Khách thường,Nữ,Phụ kiện thời trang,325000.0,1,16000.0,341000.0,2025-10-03,10:06:00 AM,Thẻ ngân hàng,325000.0,4.761904762,16000.0,4.5
713-56-8872,CN Quận 1,TP. Hồ Chí Minh,Thành viên,Nam,Phụ kiện thời trang,257000.0,8,103000.0,2156000.0,2025-10-19,10:00:00 AM,Ví điện tử (Momo/Zalopay),2054000.0,4.761904762,103000.0,7.6
546-43-8799,CN Quận 1,TP. Hồ Chí Minh,Khách thường,Nam,Sức khoẻ và làm đẹp,125000.0,1,6000.0,131000.0,2025-10-23,3:09:00 PM,Ví điện tử (Momo/Zalopay),125000.0,4.761904762,6000.0,5.5
937-25-7114,CN Quận 1,TP. Hồ Chí Minh,Thành viên,Nữ,Thể thao và du lịch,313000.0,5,78000.0,1644000.0,2025-10-17,7:15:00 PM,Ví điện tử (Momo/Zalopay),1566000.0,4.761904762,78000.0,7.0
850-83-1287,CN Hải Châu,Đà Nẵng,Thành viên,Nam,Thực phẩm và đồ uống,497000.0,2,50000.0,1043000.0,2025-10-28,5:29:00 PM,Tiền mặt,994000.0,4.761904762,50000.0,5.2
365-30-1958,CN Quận 1,TP. Hồ Chí Minh,Thành viên,Nam,Nhà cửa và đời sống,318000.0,10,159000.0,3337000.0,2025-10-05,5:59:00 PM,Tiền mặt,3178000.0,4.761904762,159000.0,4.3
427-69-3219,CN Cầu Giấy,Hà Nội,Khách thường,Nam,Phụ kiện điện tử,435000.0,7,152000.0,3200000.0,2025-10-12,3:17:00 PM,Tiền mặt,3048000.0,4.761904762,152000.0,5.5
267-16-5467,CN Cầu Giấy,Hà Nội,Khách thường,Nam,Phụ kiện thời trang,136000.0,2,14000.0,285000.0,2025-10-12,4:26:00 PM,Ví điện tử (Momo/Zalopay),272000.0,4.761904762,14000.0,4.3
529-91-6832,CN Cầu Giấy,Hà Nội,Khách thường,Nam,Thực phẩm và đồ uống,167000.0,2,17000.0,350000.0,2025-10-02,2:41:00 PM,Thẻ ngân hàng,333000.0,4.761904762,17000.0,6.4
396-47-9677,CN Cầu Giấy,Hà Nội,Khách thường,Nam,Phụ kiện điện tử,435000.0,7,152000.0,3200000.0,2025-10-21,3:17:00 PM,Tiền mặt,3048000.0,4.761904762,152000.0,5.5
178-75-4175,CN Quận 1,TP. Hồ Chí Minh,Thành viên,Nữ,Thể thao và du lịch,228000.0,1,11000.0,239000.0,2025-10-25,2:13:00 PM,Tiền mặt,228000.0,4.761904762,11000.0,9.8
743-33-2548,CN Quận 1,TP. Hồ Chí Minh,Thành viên,Nữ,Nhà cửa và đời sống,290000.0,9,131000.0,2744000.0,2025-10-20,8:07:00 PM,Ví điện tử (Momo/Zalopay),2613000.0,4.761904762,131000.0,4.3
870-31-9908,CN Cầu Giấy,Hà Nội,Thành viên,Nữ,Nhà cửa và đời sống,151000.0,8,60000.0,1265000.0,2025-10-11,1:01:00 PM,Tiền mặt,1205000.0,4.761904762,60000.0,7.7
993-50-5932,CN Hải Châu,Đà Nẵng,Khách thường,Nam,Phụ kiện thời trang,499000.0,2,50000.0,1048000.0,2025-10-09,6:09:00 PM,Thẻ ngân hàng,998000.0,4.761904762,50000.0,6.7
801-99-6939,CN Hải Châu,Đà Nẵng,Thành viên,Nữ,Phụ kiện thời trang,63000.0,1,3000.0,66000.0,2025-10-04,12:38:00 PM,Tiền mặt,63000.0,4.761904762,3000.0,8.2
647-84-6761,CN Hải Châu,Đà Nẵng,Thành viên,Nam,Phụ kiện điện tử,374000.0,5,93000.0,1963000.0,2025-10-27,11:34:00 AM,Tiền mặt,1870000.0,4.761904762,93000.0,4.9
247-11-3243,CN Quận 1,TP. Hồ Chí Minh,Khách thường,Nam,Phụ kiện điện tử,130000.0,7,46000.0,956000.0,2025-10-17,5:38:00 PM,Tiền mặt,911000.0,4.761904762,46000.0,5.1
388-57-8944,CN Hải Châu,Đà Nẵng,Thành viên,Nữ,Nhà cửa và đời sống,404000.0,9,182000.0,3817000.0,2025-10-14,8:31:00 PM,Thẻ ngân hàng,3636000.0,4.761904762,182000.0,9.5
448-30-2678,CN Cầu Giấy,Hà Nội,Khách thường,Nam,Nhà cửa và đời sống,311000.0,4,62000.0,1306000.0,2025-10-07,7:46:00 PM,Ví điện tử (Momo/Zalopay),1244000.0,4.761904762,62000.0,4.3
258-74-4622,CN Quận 1,TP. Hồ Chí Minh,Khách thường,Nam,Sức khoẻ và làm đẹp,76000.0,6,23000.0,481000.0,2025-10-27,6:03:00 PM,Ví điện tử (Momo/Zalopay),458000.0,4.761904762,23000.0,9.8
292-81-9612,CN Quận 1,TP. Hồ Chí Minh,Khách thường,Nữ,Phụ kiện thời trang,329000.0,9,148000.0,3106000.0,2025-10-28,1:55:00 PM,Tiền mặt,2958000.0,4.761904762,148000.0,7.7
644-80-2867,CN Cầu Giấy,Hà Nội,Thành viên,Nữ,Nhà cửa và đời sống,151000.0,8,60000.0,1265000.0,2025-10-14,1:01:00 PM,Tiền mặt,1205000.0,4.761904762,60000.0,7.7
571-19-2909,CN Hải Châu,Đà Nẵng,Thành viên,Nam,Sức khoẻ và làm đẹp,169000.0,3,25000.0,533000.0,2025-10-27,3:11:00 PM,Ví điện tử (Momo/Zalopay),507000.0,4.761904762,25000.0,7.3
234-12-8856,CN Cầu Giấy,Hà Nội,Thành viên,Nữ,Nhà cửa và đời sống,151000.0,8,60000.0,1265000.0,2025-10-12,1:01:00 PM,Tiền mặt,1205000.0,4.761904762,60000.0,7.7
419-98-6940,CN Cầu Giấy,Hà Nội,Khách thường,Nam,Sức khoẻ và làm đẹp,288000.0,6,86000.0,1814000.0,2025-10-05,1:51:00 PM,Tiền mặt,1728000.0,4.761904762,86000.0,5.1
936-66-9570,CN Cầu Giấy,Hà Nội,Khách thường,Nam,Phụ kiện điện tử,435000.0,7,152000.0,3200000.0,2025-10-25,3:17:00 PM,Tiền mặt,3048000.0,4.761904762,152000.0,5.5
450-32-5991,CN Cầu Giấy,Hà Nội,Thành viên,Nữ,Nhà cửa và đời sống,61000.0,9,28000.0,581000.0,2025-10-01,7:28:00 PM,Thẻ ngân hàng,553000.0,4.761904762,28000.0,8.0
862-25-4643,CN Cầu Giấy,Hà Nội,Khách thường,Nữ,Thực phẩm và đồ uống,243000.0,7,85000.0,1783000.0,2025-10-05,1:30:00 PM,Thẻ ngân hàng,1698000.0,4.761904762,85000.0,5.2
977-98-3332,CN Hải Châu,Đà Nẵng,Khách thường,Nữ,Phụ kiện thời trang,82000.0,4,16000.0,345000.0,2025-10-23,2:53:00 PM,Ví điện tử (Momo/Zalopay),329000.0,4.761904762,16000.0,5.6
332-49-3053,CN Quận 1,TP. Hồ Chí Minh,Khách thường,Nam,Nhà cửa và đời sống,91000.0,1,5000.0,96000.0,2025-10-07,3:05:00 PM,Thẻ ngân hàng,91000.0,4.761904762,5000.0,8.3
233-20-7960,CN Quận 1,TP. Hồ Chí Minh,Thành viên,Nữ,Phụ kiện thời trang,151000.0,10,75000.0,1582000.0,2025-10-23,12:28:00 PM,Ví điện tử (Momo/Zalopay),1507000.0,4.761904762,75000.0,9.2
881-24-2273,CN Quận 1,TP. Hồ Chí Minh,Thành viên,Nữ,Phụ kiện điện tử,142000.0,5,36000.0,747000.0,2025-10-01,10:17:00 AM,Thẻ ngân hàng,711000.0,4.761904762,36000.0,9.1
893-71-8065,CN Quận 1,TP. Hồ Chí Minh,Khách thường,Nam,Phụ kiện thời trang,495000.0,10,247000.0,5196000.0,2025-10-02,4:20:00 PM,Thẻ ngân hàng,4949000.0,4.761904762,247000.0,8.7
301-23-1537,CN Hải Châu,Đà Nẵng,Thành viên,Nữ,Thể thao và du lịch,224000.0,10,112000.0,2355000.0,2025-10-26,7:54:00 PM,Ví điện tử (Momo/Zalopay),2243000.0,4.761904762,112000.0,8.2
775-75-1971,CN Cầu Giấy,Hà Nội,Thành viên,Nữ,Phụ kiện thời trang,274000.0,7,96000.0,2011000.0,2025-10-16,7:02:00 PM,Thẻ ngân hàng,1916000.0,4.761904762,96000.0,8.5
221-42-1709,CN Cầu Giấy,Hà Nội,Thành viên,Nữ,Nhà cửa và đời sống,410000.0,5,103000.0,2154000.0,2025-10-03,5:16:00 PM,Thẻ ngân hàng,2051000.0,4.761904762,103000.0,7.6
408-95-1168,CN Cầu Giấy,Hà Nội,Thành viên,Nữ,Nhà cửa và đời sống,410000.0,5,103000.0,2154000.0,2025-10-25,5:16:00 PM,Thẻ ngân hàng,2051000.0,4.761904762,103000.0,7.6
198-25-4365,CN Cầu Giấy,Hà Nội,Khách thường,Nữ,Thực phẩm và đồ uống,266000.0,8,106000.0,2235000.0,2025-10-19,4:45:00 PM,Ví điện tử (Momo/Zalopay),2128000.0,4.761904762,106000.0,5.0
304-33-6759,CN Cầu Giấy,Hà Nội,Thành viên,Nữ,Phụ kiện điện tử,197000.0,1,10000.0,207000.0,2025-10-01,7:43:00 PM,Tiền mặt,197000.0,4.761904762,10000.0,6.5
192-28-5544,CN Hải Châu,Đà Nẵng,Khách thường,Nam,Sức khoẻ và làm đẹp,109000.0,8,44000.0,916000.0,2025-10-31,7:24:00 PM,Tiền mặt,872000.0,4.761904762,44000.0,8.3
693-54-6770,CN Hải Châu,Đà Nẵng,Khách thường,Nam,Thực phẩm và đồ uống,499000.0,2,50000.0,1048000.0,2025-10-06,8:37:00 PM,Ví điện tử (Momo/Zalopay),998000.0,4.761904762,50000.0,8.0
975-74-4962,CN Cầu Giấy,Hà Nội,Thành viên,Nữ,Phụ kiện thời trang,360000.0,2,36000.0,756000.0,2025-10-17,7:38:00 PM,Tiền mặt,720000.0,4.761904762,36000.0,9.5
683-18-2623,CN Quận 1,TP. Hồ Chí Minh,Khách thường,Nam,Thể thao và du lịch,223000.0,3,33000.0,703000.0,2025-10-27,3:04:00 PM,Tiền mặt,670000.0,4.761904762,33000.0,6.2
692-11-9664,CN Quận 1,TP. Hồ Chí Minh,Thành viên,Nam,Sức khoẻ và làm đẹp,243000.0,10,122000.0,2553000.0,2025-10-07,12:44:00 PM,Tiền mặt,2432000.0,4.761904762,122000.0,8.8
832-34-5617,CN Quận 1,TP. Hồ Chí Minh,Thành viên,Nam,Thể thao và du lịch,348000.0,7,122000.0,2555000.0,2025-10-06,3:10:00 PM,Thẻ ngân hàng,2433000.0,4.761904762,122000.0,8.5
872-78-1070,CN Cầu Giấy,Hà Nội,Thành viên,Nữ,Thực phẩm và đồ uống,446000.0,4,89000.0,1872000.0,2025-10-24,12:20:00 PM,Thẻ ngân hàng,1783000.0,4.761904762,89000.0,7.8
201-37-9260,CN Cầu Giấy,Hà Nội,Khách thường,Nữ,Nhà cửa và đời sống,385000.0,3,58000.0,1213000.0,2025-10-28,10:39:00 AM,Thẻ ngân hàng,1156000.0,4.761904762,58000.0,7.2
824-70-7004,CN Cầu Giấy,Hà Nội,Thành viên,Nam,Thực phẩm và đồ uống,289000.0,3,43000.0,909000.0,2025-10-23,1:06:00 PM,Ví điện tử (Momo/Zalopay),866000.0,4.761904762,43000.0,7.7
703-33-8203,CN Hải Châu,Đà Nẵng,Khách thường,Nữ,Phụ kiện điện tử,420000.0,3,63000.0,1324000.0,2025-10-22,1:29:00 PM,Tiền mặt,1261000.0,4.761904762,63000.0,9.8
209-33-6813,CN Hải Châu,Đà Nẵng,Khách thường,Nam,Nhà cửa và đời sống,488000.0,10,244000.0,5119000.0,2025-10-13,4:18:00 PM,Ví điện tử (Momo/Zalopay),4875000.0,4.761904762,244000.0,8.0
534-37-9425,CN Quận 1,TP. Hồ Chí Minh,Thành viên,Nữ,Phụ kiện điện tử,344000.0,6,103000.0,2168000.0,2025-10-08,2:36:00 PM,Ví điện tử (Momo/Zalopay),2065000.0,4.761904762,103000.0,5.8
517-24-6149,CN Cầu Giấy,Hà Nội,Khách thường,Nữ,Thể thao và du lịch,174000.0,4,35000.0,732000.0,2025-10-04,6:36:00 PM,Tiền mặt,697000.0,4.761904762,35000.0,7.4
577-24-9515,CN Cầu Giấy,Hà Nội,Thành viên,Nam,Phụ kiện thời trang,326000.0,10,163000.0,3425000.0,2025-10-05,7:07:00 PM,Thẻ ngân hàng,3262000.0,4.761904762,163000.0,5.2
607-56-5723,CN Cầu Giấy,Hà Nội,Thành viên,Nữ,Phụ kiện thời trang,360000.0,2,36000.0,756000.0,2025-10-18,7:38:00 PM,Tiền mặt,720000.0,4.761904762,36000.0,9.5
839-15-2347,CN Quận 1,TP. Hồ Chí Minh,Thành viên,Nữ,Thể thao và du lịch,110000.0,4,22000.0,462000.0,2025-10-11,6:15:00 PM,Thẻ ngân hàng,440000.0,4.761904762,22000.0,6.6
605-24-7304,CN Cầu Giấy,Hà Nội,Thành viên,Nữ,Thực phẩm và đồ uống,386000.0,10,193000.0,4053000.0,2025-10-10,10:38:00 AM,Thẻ ngân hàng,3860000.0,4.761904762,193000.0,5.6
567-86-6111,CN Cầu Giấy,Hà Nội,Thành viên,Nữ,Phụ kiện thời trang,471000.0,5,118000.0,2471000.0,2025-10-22,7:39:00 PM,Thẻ ngân hàng,2353000.0,4.761904762,118000.0,4.8
961-66-4700,CN Quận 1,TP. Hồ Chí Minh,Khách thường,Nữ,Nhà cửa và đời sống,142000.0,5,35000.0,743000.0,2025-10-18,1:28:00 PM,Ví điện tử (Momo/Zalopay),708000.0,4.761904762,35000.0,6.2
517-47-8011,CN Cầu Giấy,Hà Nội,Thành viên,Nam,Phụ kiện thời trang,203000.0,9,91000.0,1919000.0,2025-10-07,1:40:00 PM,Tiền mặt,1827000.0,4.761904762,91000.0,7.0
977-18-8793,CN Quận 1,TP. Hồ Chí Minh,Thành viên,Nữ,Thể thao và du lịch,261000.0,10,131000.0,2744000.0,2025-10-31,12:45:00 PM,Thẻ ngân hàng,2613000.0,4.761904762,131000.0,6.2
795-57-3937,CN Cầu Giấy,Hà Nội,Thành viên,Nam,Thực phẩm và đồ uống,467000.0,2,47000.0,981000.0,2025-10-01,4:34:00 PM,Tiền mặt,934000.0,4.761904762,47000.0,5.5
790-72-2723,CN Hải Châu,Đà Nẵng,Khách thường,Nam,Thực phẩm và đồ uống,499000.0,2,50000.0,1048000.0,2025-10-13,8:37:00 PM,Ví điện tử (Momo/Zalopay),998000.0,4.761904762,50000.0,8.0
548-76-2392,CN Hải Châu,Đà Nẵng,Thành viên,Nam,Thể thao và du lịch,415000.0,4,83000.0,1742000.0,2025-10-04,4:51:00 PM,Ví điện tử (Momo/Zalopay),1659000.0,4.761904762,83000.0,9.6
246-60-7563,CN Cầu Giấy,Hà Nội,Khách thường,Nữ,Thể thao và du lịch,203000.0,2,20000.0,427000.0,2025-10-23,10:01:00 AM,Thẻ ngân hàng,406000.0,4.761904762,20000.0,4.1
704-23-3764,CN Cầu Giấy,Hà Nội,Khách thường,Nam,Phụ kiện thời trang,286000.0,3,43000.0,902000.0,2025-10-03,8:31:00 PM,Ví điện tử (Momo/Zalopay),859000.0,4.761904762,43000.0,6.5
472-35-6548,CN Cầu Giấy,Hà Nội,Thành viên,Nam,Thể thao và du lịch,442000.0,1,22000.0,464000.0,2025-10-07,5:38:00 PM,Thẻ ngân hàng,442000.0,4.761904762,22000.0,5.2
709-61-3011,CN Cầu Giấy,Hà Nội,Thành viên,Nữ,Thực phẩm và đồ uống,483000.0,3,73000.0,1523000.0,2025-10-08,7:56:00 PM,Ví điện tử (Momo/Zalopay),1450000.0,4.761904762,73000.0,6.4
958-64-9177,CN Cầu Giấy,Hà Nội,Thành viên,Nữ,Thực phẩm và đồ uống,446000.0,4,89000.0,1872000.0,2025-10-09,12:20:00 PM,Thẻ ngân hàng,1783000.0,4.761904762,89000.0,7.8
883-84-5472,CN Quận 1,TP. Hồ Chí Minh,Thành viên,Nam,Nhà cửa và đời sống,130000.0,6,39000.0,816000.0,2025-10-25,10:16:00 AM,Ví điện tử (Momo/Zalopay),777000.0,4.761904762,39000.0,8.7
908-92-7557,CN Quận 1,TP. Hồ Chí Minh,Thành viên,Nam,Phụ kiện điện tử,60000.0,3,9000.0,188000.0,2025-10-12,12:47:00 PM,Thẻ ngân hàng,179000.0,4.761904762,9000.0,8.1
587-95-7626,CN Hải Châu,Đà Nẵng,Khách thường,Nam,Phụ kiện thời trang,298000.0,10,149000.0,3130000.0,2025-10-16,11:07:00 AM,Tiền mặt,2980000.0,4.761904762,149000.0,5.3
623-45-3414,CN Hải Châu,Đà Nẵng,Thành viên,Nam,Phụ kiện điện tử,412000.0,10,206000.0,4323000.0,2025-10-25,7:12:00 PM,Ví điện tử (Momo/Zalopay),4117000.0,4.761904762,206000.0,4.3
565-23-3001,CN Hải Châu,Đà Nẵng,Khách thường,Nam,Sức khoẻ và làm đẹp,314000.0,2,31000.0,660000.0,2025-10-09,11:43:00 AM,Tiền mặt,629000.0,4.761904762,31000.0,5.0
601-73-4781,CN Cầu Giấy,Hà Nội,Khách thường,Nam,Sức khoẻ và làm đẹp,91000.0,10,45000.0,951000.0,2025-10-21,11:46:00 AM,Ví điện tử (Momo/Zalopay),906000.0,4.761904762,45000.0,5.9
237-13-2631,CN Quận 1,TP. Hồ Chí Minh,Thành viên,Nam,Phụ kiện điện tử,104000.0,2,10000.0,219000.0,2025-10-24,6:45:00 PM,Tiền mặt,209000.0,4.761904762,10000.0,9.8
154-18-9161,CN Hải Châu,Đà Nẵng,Thành viên,Nữ,Phụ kiện thời trang,63000.0,1,3000.0,66000.0,2025-10-22,12:38:00 PM,Tiền mặt,63000.0,4.761904762,3000.0,8.2
127-32-7269,CN Quận 1,TP. Hồ Chí Minh,Khách thường,Nam,Thực phẩm và đồ uống,409000.0,6,123000.0,2574000.0,2025-10-20,2:36:00 PM,Thẻ ngân hàng,2451000.0,4.761904762,123000.0,8.0
795-51-3502,CN Cầu Giấy,Hà Nội,Thành viên,Nữ,Phụ kiện điện tử,470000.0,4,94000.0,1973000.0,2025-10-10,6:00:00 PM,Tiền mặt,1879000.0,4.761904762,94000.0,9.5
736-89-2578,CN Cầu Giấy,Hà Nội,Thành viên,Nam,Thực phẩm và đồ uống,289000.0,3,43000.0,909000.0,2025-10-25,1:06:00 PM,Ví điện tử (Momo/Zalopay),866000.0,4.761904762,43000.0,7.7
178-94-9518,CN Cầu Giấy,Hà Nội,Thành viên,Nữ,Phụ kiện thời trang,364000.0,7,127000.0,2677000.0,2025-10-25,12:44:00 PM,Tiền mặt,2549000.0,4.761904762,127000.0,8.4
604-69-4308,CN Cầu Giấy,Hà Nội,Khách thường,Nữ,Sức khoẻ và làm đẹp,420000.0,9,189000.0,3973000.0,2025-10-10,10:54:00 AM,Tiền mặt,3784000.0,4.761904762,189000.0,8.0
777-73-9032,CN Quận 1,TP. Hồ Chí Minh,Thành viên,Nữ,Sức khoẻ và làm đẹp,345000.0,7,121000.0,2533000.0,2025-10-17,11:03:00 AM,Thẻ ngân hàng,2413000.0,4.761904762,121000.0,4.6
367-79-6629,CN Cầu Giấy,Hà Nội,Khách thường,Nam,Thể thao và du lịch,375000.0,1,19000.0,394000.0,2025-10-26,4:58:00 PM,Tiền mặt,375000.0,4.761904762,19000.0,5.6
980-79-9955,CN Hải Châu,Đà Nẵng,Khách thường,Nam,Phụ kiện điện tử,59000.0,5,15000.0,310000.0,2025-10-01,6:06:00 PM,Tiền mặt,295000.0,4.761904762,15000.0,9.4
882-14-8051,CN Hải Châu,Đà Nẵng,Thành viên,Nam,Sức khoẻ và làm đẹp,169000.0,3,25000.0,533000.0,2025-10-29,3:11:00 PM,Ví điện tử (Momo/Zalopay),507000.0,4.761904762,25000.0,7.3
221-59-8374,CN Hải Châu,Đà Nẵng,Khách thường,Nam,Nhà cửa và đời sống,488000.0,10,244000.0,5119000.0,2025-10-11,4:18:00 PM,Ví điện tử (Momo/Zalopay),4875000.0,4.761904762,244000.0,8.0
973-58-8250,CN Hải Châu,Đà Nẵng,Khách thường,Nam,Phụ kiện thời trang,229000.0,3,34000.0,720000.0,2025-10-15,5:38:00 PM,Thẻ ngân hàng,686000.0,4.761904762,34000.0,6.5
136-14-3897,CN Cầu Giấy,Hà Nội,Khách thường,Nữ,Phụ kiện thời trang,183000.0,9,82000.0,1725000.0,2025-10-18,10:52:00 AM,Tiền mặt,1643000.0,4.761904762,82000.0,4.2
775-48-3689,CN Hải Châu,Đà Nẵng,Khách thường,Nữ,Thực phẩm và đồ uống,206000.0,4,41000.0,866000.0,2025-10-16,4:23:00 PM,Tiền mặt,825000.0,4.761904762,41000.0,7.1
541-27-6119,CN Quận 1,TP. Hồ Chí Minh,Khách thường,Nữ,Phụ kiện điện tử,227000.0,10,114000.0,2388000.0,2025-10-23,10:22:00 AM,Thẻ ngân hàng,2274000.0,4.761904762,114000.0,4.8
498-72-2792,CN Cầu Giấy,Hà Nội,Khách thường,Nam,Thể thao và du lịch,489000.0,4,98000.0,2053000.0,2025-10-19,7:53:00 PM,Ví điện tử (Momo/Zalopay),1955000.0,4.761904762,98000.0,6.4
